movie_id,title,clean_title,year,genres,tags,rating_count,rating_mean,imdb_id,tmdb_id,text
225,Disclosure (1994),Disclosure,1994,Drama Thriller,,52,3.5385,0109635,8984,Disclosure Drama Thriller
227,Drop Zone (1994),Drop Zone,1994,Action Thriller,,22,2.8636,0109676,4954,Drop Zone Action Thriller
228,Destiny Turns on the Radio (1995),Destiny Turns on the Radio,1995,Comedy,,3,2.3333,0112854,62488,Destiny Turns on the Radio Comedy
229,Death and the Maiden (1994),Death and the Maiden,1994,Drama Thriller,,7,3.4286,0109579,10531,Death and the Maiden Drama Thriller
230,Dolores Claiborne (1995),Dolores Claiborne,1995,Drama Thriller,Stephen King,24,3.3958,0109642,11929,Dolores Claiborne Drama Thriller Stephen King
231,Dumb & Dumber (Dumb and Dumber) (1994),Dumb & Dumber (Dumb and Dumber),1994,Adventure Comedy,,133,3.0602,0109686,8467,Dumb & Dumber (Dumb and Dumber) Adventure Comedy
232,Eat Drink Man Woman (Yin shi nan nu) (1994),Eat Drink Man Woman (Yin shi nan nu),1994,Comedy Drama Romance,In Netflix queue,14,3.8929,0111797,10451,Eat Drink Man Woman (Yin shi nan nu) Comedy Drama Romance In Netflix queue
233,Exotica (1994),Exotica,1994,Drama,,12,3.5,0109759,20156,Exotica Drama
234,Exit to Eden (1994),Exit to Eden,1994,Comedy,,17,2.5882,0109758,18395,Exit to Eden Comedy
235,Ed Wood (1994),Ed Wood,1994,Comedy Drama,movie business,70,3.6786,0109707,522,Ed Wood Comedy Drama movie business
236,French Kiss (1995),French Kiss,1995,Action Comedy Romance,,45,3.4778,0113117,397,French Kiss Action Comedy Romance
237,Forget Paris (1995),Forget Paris,1995,Comedy Romance,basketball|France|infertility,22,3.3409,0113097,10525,Forget Paris Comedy Romance basketball France infertility
238,Far From Home: The Adventures of Yellow Dog (1995),Far From Home: The Adventures of Yellow Dog,1995,Adventure Children,,2,4.0,0113028,27985,Far From Home: The Adventures of Yellow Dog Adventure Children
239,"Goofy Movie, A (1995)","Goofy Movie, A",1995,Animation Children Comedy Romance,,17,3.0,0113198,15789,"Goofy Movie, A Animation Children Comedy Romance"
240,Hideaway (1995),Hideaway,1995,Thriller,,4,2.375,0113303,27303,Hideaway Thriller
241,Fluke (1995),Fluke,1995,Children Drama,,1,4.0,0113089,21183,Fluke Children Drama
242,Farinelli: il castrato (1994),Farinelli: il castrato,1994,Drama Musical,,5,3.6,0109771,10954,Farinelli: il castrato Drama Musical
243,Gordy (1995),Gordy,1995,Children Comedy Fantasy,,1,3.0,0113199,47867,Gordy Children Comedy Fantasy
246,Hoop Dreams (1994),Hoop Dreams,1994,Documentary,basketball,29,4.2931,0110057,14275,Hoop Dreams Documentary basketball
247,Heavenly Creatures (1994),Heavenly Creatures,1994,Crime Drama,Australia,21,3.9286,0110005,1024,Heavenly Creatures Crime Drama Australia
248,Houseguest (1994),Houseguest,1994,Comedy,bad|Sinbad,17,3.1765,0110066,17207,Houseguest Comedy bad Sinbad
249,Immortal Beloved (1994),Immortal Beloved,1994,Drama Romance,Beethoven,18,3.7222,0110116,13701,Immortal Beloved Drama Romance Beethoven
250,Heavyweights (Heavy Weights) (1995),Heavyweights (Heavy Weights),1995,Children Comedy,,6,2.5,0110006,14819,Heavyweights (Heavy Weights) Children Comedy
251,"Hunted, The (1995)","Hunted, The",1995,Action,,3,3.0,0113360,32631,"Hunted, The Action"
252,I.Q. (1994),I.Q.,1994,Comedy Romance,Einstein,43,3.4535,0110099,11777,I.Q. Comedy Romance Einstein
253,Interview with the Vampire: The Vampire Chronicles (1994),Interview with the Vampire: The Vampire Chronicles,1994,Drama Horror,,109,3.4587,0110148,628,Interview with the Vampire: The Vampire Chronicles Drama Horror
254,Jefferson in Paris (1995),Jefferson in Paris,1995,Drama,,1,3.0,0113463,87729,Jefferson in Paris Drama
255,"Jerky Boys, The (1995)","Jerky Boys, The",1995,Comedy,,7,2.0714,0110189,18713,"Jerky Boys, The Comedy"
256,Junior (1994),Junior,1994,Comedy Sci-Fi,,35,2.8286,0110216,6280,Junior Comedy Sci-Fi
257,Just Cause (1995),Just Cause,1995,Mystery Thriller,court,14,3.5,0113501,9061,Just Cause Mystery Thriller court
258,"Kid in King Arthur's Court, A (1995)","Kid in King Arthur's Court, A",1995,Adventure Children Comedy Fantasy Romance,,10,2.6,0113538,37108,"Kid in King Arthur's Court, A Adventure Children Comedy Fantasy Romance"
259,Kiss of Death (1995),Kiss of Death,1995,Crime Drama Thriller,,5,3.2,0113552,6071,Kiss of Death Crime Drama Thriller
260,Star Wars: Episode IV - A New Hope (1977),Star Wars: Episode IV - A New Hope,1977,Action Adventure Sci-Fi,classic|space action|action|sci-fi|EPIC|great soundtrack|classic sci-fi|engrossing adventure|Nerd|space epic|oldie but goodie|Star Wars|ROBOTS AND ANDROIDS|space|space adventure|darth vader|luke skywalker|space opera,251,4.2311,0076759,11,Star Wars: Episode IV - A New Hope Action Adventure Sci-Fi classic space action action sci-fi EPIC great soundtrack classic sci-fi engrossing adventure Nerd space epic oldie but goodie Star Wars ROBOTS AND ANDROIDS space space adventure darth vader luke skywalker space opera
261,Little Women (1994),Little Women,1994,Drama,Louisa May Alcott,42,3.881,0110367,9587,Little Women Drama Louisa May Alcott
262,"Little Princess, A (1995)","Little Princess, A",1995,Children Drama,England|Girl Power|India,21,3.9048,0113670,19101,"Little Princess, A Children Drama England Girl Power India"
263,Ladybird Ladybird (1994),Ladybird Ladybird,1994,Drama,,1,4.0,0110296,49980,Ladybird Ladybird Drama
265,Like Water for Chocolate (Como agua para chocolate) (1992),Like Water for Chocolate (Como agua para chocolate),1992,Drama Fantasy Romance,,33,3.9394,0103994,18183,Like Water for Chocolate (Como agua para chocolate) Drama Fantasy Romance
266,Legends of the Fall (1994),Legends of the Fall,1994,Drama Romance War Western,,68,3.3971,0110322,4476,Legends of the Fall Drama Romance War Western
267,Major Payne (1995),Major Payne,1995,Comedy,,17,2.9412,0110443,11008,Major Payne Comedy
269,My Crazy Life (Mi vida loca) (1993),My Crazy Life (Mi vida loca),1993,Drama,,2,3.0,0107566,32325,My Crazy Life (Mi vida loca) Drama
270,Love Affair (1994),Love Affair,1994,Drama Romance,,5,3.4,0110391,43742,Love Affair Drama Romance
271,Losing Isaiah (1995),Losing Isaiah,1995,Drama,,4,3.5,0113691,28313,Losing Isaiah Drama
272,"Madness of King George, The (1994)","Madness of King George, The",1994,Comedy Drama,England|mental illness,31,3.7581,0110428,11318,"Madness of King George, The Comedy Drama England mental illness"
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Mary Shelley's Frankenstein (Frankenstein),1994,Drama Horror Sci-Fi,gothic,28,2.9464,0109836,3036,Mary Shelley's Frankenstein (Frankenstein) Drama Horror Sci-Fi gothic
274,Man of the House (1995),Man of the House,1995,Comedy,,7,2.9286,0113755,40490,Man of the House Comedy
275,Mixed Nuts (1994),Mixed Nuts,1994,Comedy,,6,2.0,0110538,24070,Mixed Nuts Comedy
276,Milk Money (1994),Milk Money,1994,Comedy Romance,,22,3.25,0110516,8986,Milk Money Comedy Romance
277,Miracle on 34th Street (1994),Miracle on 34th Street,1994,Drama,Christmas,38,3.2237,0110527,10510,Miracle on 34th Street Drama Christmas
278,Miami Rhapsody (1995),Miami Rhapsody,1995,Comedy,,2,1.5,0113808,17402,Miami Rhapsody Comedy
279,My Family (1995),My Family,1995,Drama,In Netflix queue,2,3.0,0113896,38722,My Family Drama In Netflix queue
280,Murder in the First (1995),Murder in the First,1995,Drama Thriller,prison,13,4.0769,0113870,8438,Murder in the First Drama Thriller prison
281,Nobody's Fool (1994),Nobody's Fool,1994,Comedy Drama Romance,,14,3.7857,0110684,11593,Nobody's Fool Comedy Drama Romance
282,Nell (1994),Nell,1994,Drama,disability|twins,40,3.3375,0110638,1945,Nell Drama disability twins
283,New Jersey Drive (1995),New Jersey Drive,1995,Crime Drama,,3,3.6667,0113967,39310,New Jersey Drive Crime Drama
284,New York Cop (Nyû Yôku no koppu) (1993),New York Cop (Nyû Yôku no koppu),1993,Action Crime,,1,4.5,0117169,109560,New York Cop (Nyû Yôku no koppu) Action Crime
285,Beyond Bedlam (1993),Beyond Bedlam,1993,Drama Horror,,1,4.0,0106402,56428,Beyond Bedlam Drama Horror
287,Nina Takes a Lover (1994),Nina Takes a Lover,1994,Comedy Romance,,1,3.0,0110671,131957,Nina Takes a Lover Comedy Romance
288,Natural Born Killers (1994),Natural Born Killers,1994,Action Crime Thriller,brutality|controversial|dark comedy|psychedelic|satire|stylized,92,3.2337,0110632,241,Natural Born Killers Action Crime Thriller brutality controversial dark comedy psychedelic satire stylized
289,Only You (1994),Only You,1994,Comedy Romance,,8,3.5625,0110737,9058,Only You Comedy Romance
290,Once Were Warriors (1994),Once Were Warriors,1994,Crime Drama,In Netflix queue,14,4.0357,0110729,527,Once Were Warriors Crime Drama In Netflix queue
291,Poison Ivy II (1996),Poison Ivy II,1996,Drama Thriller,,3,2.3333,0114151,18220,Poison Ivy II Drama Thriller
292,Outbreak (1995),Outbreak,1995,Action Drama Sci-Fi Thriller,,101,3.4257,0114069,6950,Outbreak Action Drama Sci-Fi Thriller
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Léon: The Professional (a.k.a. The Professional) (Léon),1994,Action Crime Drama Thriller,assassin|Jean Reno|hit men|Action|assassination|assassins|awkward romance|corruption|crime|disturbing|drama|French|friendship|Gary Oldman|great acting|Guns|hitman|humorous|imdb top 250|Lolita theme,133,4.0188,0110413,101,Léon: The Professional (a.k.a. The Professional) (Léon) Action Crime Drama Thriller assassin Jean Reno hit men Action assassination assassins awkward romance corruption crime disturbing drama French friendship Gary Oldman great acting Guns hitman humorous imdb top 250 Lolita theme
294,"Perez Family, The (1995)","Perez Family, The",1995,Comedy Romance,,2,3.0,0114113,63020,"Perez Family, The Comedy Romance"
295,"Pyromaniac's Love Story, A (1995)","Pyromaniac's Love Story, A",1995,Comedy Romance,,1,3.0,0114210,2307,"Pyromaniac's Love Story, A Comedy Romance"
296,Pulp Fiction (1994),Pulp Fiction,1994,Comedy Crime Drama Thriller,good dialogue|great soundtrack|non-linear|cult film|drugs|Quentin Tarantino|Tarantino|hit men|1990s|achronological|action|action packed|aggressive|amazing|amazing dialogues|anthology|assassin|atmospheric|AWESOME|bad ass,307,4.1971,0110912,680,Pulp Fiction Comedy Crime Drama Thriller good dialogue great soundtrack non-linear cult film drugs Quentin Tarantino Tarantino hit men 1990s achronological action action packed aggressive amazing amazing dialogues anthology assassin atmospheric AWESOME bad ass
298,Pushing Hands (Tui shou) (1992),Pushing Hands (Tui shou),1992,Drama,,1,2.0,0105652,25296,Pushing Hands (Tui shou) Drama
299,Priest (1994),Priest,1994,Drama,,4,4.0,0110889,40156,Priest Drama
300,Quiz Show (1994),Quiz Show,1994,Drama,TV,81,3.5185,0110932,11450,Quiz Show Drama TV
301,Picture Bride (Bijo photo) (1994),Picture Bride (Bijo photo),1994,Drama Romance,,1,4.0,0114129,30304,Picture Bride (Bijo photo) Drama Romance
302,"Queen Margot (Reine Margot, La) (1994)","Queen Margot (Reine Margot, La)",1994,Drama Romance,,5,3.2,0110963,10452,"Queen Margot (Reine Margot, La) Drama Romance"
303,"Quick and the Dead, The (1995)","Quick and the Dead, The",1995,Action Thriller Western,,32,2.9531,0114214,12106,"Quick and the Dead, The Action Thriller Western"
304,Roommates (1995),Roommates,1995,Comedy Drama,,3,3.6667,0114296,161495,Roommates Comedy Drama
305,Ready to Wear (Pret-A-Porter) (1994),Ready to Wear (Pret-A-Porter),1994,Comedy,,9,2.8333,0110907,3586,Ready to Wear (Pret-A-Porter) Comedy
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Three Colors: Red (Trois couleurs: Rouge),1994,Drama,,16,4.2188,0111495,110,Three Colors: Red (Trois couleurs: Rouge) Drama
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Three Colors: Blue (Trois couleurs: Bleu),1993,Drama,Death,24,3.8958,0108394,108,Three Colors: Blue (Trois couleurs: Bleu) Drama Death
308,Three Colors: White (Trzy kolory: Bialy) (1994),Three Colors: White (Trzy kolory: Bialy),1994,Comedy Drama,marriage|cynical,20,4.025,0111507,109,Three Colors: White (Trzy kolory: Bialy) Comedy Drama marriage cynical
310,Rent-a-Kid (1995),Rent-a-Kid,1995,Comedy,,1,3.0,0114268,36357,Rent-a-Kid Comedy
311,Relative Fear (1994),Relative Fear,1994,Horror Thriller,,1,3.0,0110965,92769,Relative Fear Horror Thriller
312,Stuart Saves His Family (1995),Stuart Saves His Family,1995,Comedy,,9,1.4444,0114571,28033,Stuart Saves His Family Comedy
313,"Swan Princess, The (1994)","Swan Princess, The",1994,Animation Children,,3,3.3333,0111333,22586,"Swan Princess, The Animation Children"
314,"Secret of Roan Inish, The (1994)","Secret of Roan Inish, The",1994,Children Drama Fantasy Mystery,,16,3.75,0111112,14334,"Secret of Roan Inish, The Children Drama Fantasy Mystery"
315,"Specialist, The (1994)","Specialist, The",1994,Action Drama Thriller,,38,3.0789,0111255,2636,"Specialist, The Action Drama Thriller"
316,Stargate (1994),Stargate,1994,Action Adventure Sci-Fi,time travel,140,3.375,0111282,2164,Stargate Action Adventure Sci-Fi time travel
317,"Santa Clause, The (1994)","Santa Clause, The",1994,Comedy Drama Fantasy,Christmas,81,3.2037,0111070,11395,"Santa Clause, The Comedy Drama Fantasy Christmas"
318,"Shawshank Redemption, The (1994)","Shawshank Redemption, The",1994,Crime Drama,prison|Stephen King|wrongful imprisonment|Morgan Freeman,317,4.429,0111161,278,"Shawshank Redemption, The Crime Drama prison Stephen King wrongful imprisonment Morgan Freeman"
319,Shallow Grave (1994),Shallow Grave,1994,Comedy Drama Thriller,,20,3.6,0111149,9905,Shallow Grave Comedy Drama Thriller
320,Suture (1993),Suture,1993,Film-Noir Thriller,,1,3.0,0108260,87078,Suture Film-Noir Thriller
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Strawberry and Chocolate (Fresa y chocolate),1993,Drama,,2,4.0,0106966,12527,Strawberry and Chocolate (Fresa y chocolate) Drama
322,Swimming with Sharks (1995),Swimming with Sharks,1995,Comedy Drama,,10,3.55,0114594,20306,Swimming with Sharks Comedy Drama
324,"Sum of Us, The (1994)","Sum of Us, The",1994,Comedy Drama,,1,4.0,0111309,36614,"Sum of Us, The Comedy Drama"
325,National Lampoon's Senior Trip (1995),National Lampoon's Senior Trip,1995,Comedy,,7,2.5,0113936,27993,National Lampoon's Senior Trip Comedy
326,To Live (Huozhe) (1994),To Live (Huozhe),1994,Drama,In Netflix queue,3,4.0,0110081,31439,To Live (Huozhe) Drama In Netflix queue
327,Tank Girl (1995),Tank Girl,1995,Action Comedy Sci-Fi,,34,2.8235,0114614,9067,Tank Girl Action Comedy Sci-Fi
328,Tales from the Crypt Presents: Demon Knight (1995),Tales from the Crypt Presents: Demon Knight,1995,Horror Thriller,,10,3.15,0114608,9059,Tales from the Crypt Presents: Demon Knight Horror Thriller
329,Star Trek: Generations (1994),Star Trek: Generations,1994,Adventure Drama Sci-Fi,Enterprise,108,3.3935,0111280,193,Star Trek: Generations Adventure Drama Sci-Fi Enterprise
330,Tales from the Hood (1995),Tales from the Hood,1995,Action Crime Horror,,6,3.0,0114609,25066,Tales from the Hood Action Crime Horror
331,Tom & Viv (1994),Tom & Viv,1994,Drama,,2,3.0,0111454,46797,Tom & Viv Drama
332,Village of the Damned (1995),Village of the Damned,1995,Horror Sci-Fi,,12,2.8333,0114852,12122,Village of the Damned Horror Sci-Fi
333,Tommy Boy (1995),Tommy Boy,1995,Comedy,,50,3.78,0114694,11381,Tommy Boy Comedy
334,Vanya on 42nd Street (1994),Vanya on 42nd Street,1994,Drama,,5,4.2,0111590,32636,Vanya on 42nd Street Drama
335,Underneath (1995),Underneath,1995,Mystery Thriller,,2,3.5,0114788,36141,Underneath Mystery Thriller
336,"Walking Dead, The (1995)","Walking Dead, The",1995,Drama War,,1,3.0,0114888,95963,"Walking Dead, The Drama War"
337,What's Eating Gilbert Grape (1993),What's Eating Gilbert Grape,1993,Drama,mental illness,77,3.7662,0108550,1587,What's Eating Gilbert Grape Drama mental illness
338,Virtuosity (1995),Virtuosity,1995,Action Sci-Fi Thriller,serial killer,19,2.8421,0114857,9271,Virtuosity Action Sci-Fi Thriller serial killer
339,While You Were Sleeping (1995),While You Were Sleeping,1995,Comedy Romance,coma,98,3.4694,0114924,2064,While You Were Sleeping Comedy Romance coma
340,"War, The (1994)","War, The",1994,Adventure Drama War,,5,3.4,0111667,19855,"War, The Adventure Drama War"
341,Double Happiness (1994),Double Happiness,1994,Drama,,2,4.0,0109655,60855,Double Happiness Drama
342,Muriel's Wedding (1994),Muriel's Wedding,1994,Comedy,Australia|weddings,33,3.2727,0110598,236,Muriel's Wedding Comedy Australia weddings
343,"Baby-Sitters Club, The (1995)","Baby-Sitters Club, The",1995,Children,,5,2.9,0112435,48287,"Baby-Sitters Club, The Children"
344,Ace Ventura: Pet Detective (1994),Ace Ventura: Pet Detective,1994,Comedy,,161,3.0404,0109040,3049,Ace Ventura: Pet Detective Comedy
345,"Adventures of Priscilla, Queen of the Desert, The (1994)","Adventures of Priscilla, Queen of the Desert, The",1994,Comedy Drama,cross dressing|men in drag|remade,36,3.5972,0109045,2759,"Adventures of Priscilla, Queen of the Desert, The Comedy Drama cross dressing men in drag remade"
346,Backbeat (1993),Backbeat,1993,Drama Musical,,6,3.5,0106339,12635,Backbeat Drama Musical
347,Bitter Moon (1992),Bitter Moon,1992,Drama Film-Noir Romance,,6,3.5,0104779,10497,Bitter Moon Drama Film-Noir Romance
348,Bullets Over Broadway (1994),Bullets Over Broadway,1994,Comedy,,30,3.5833,0109348,11382,Bullets Over Broadway Comedy
349,Clear and Present Danger (1994),Clear and Present Danger,1994,Action Crime Drama Thriller,Tom Clancy,110,3.6045,0109444,9331,Clear and Present Danger Action Crime Drama Thriller Tom Clancy
350,"Client, The (1994)","Client, The",1994,Drama Mystery Thriller,John Grisham,57,3.386,0109446,10731,"Client, The Drama Mystery Thriller John Grisham"
351,"Corrina, Corrina (1994)","Corrina, Corrina",1994,Comedy Drama Romance,interracial romance,17,3.1765,0109484,10464,"Corrina, Corrina Comedy Drama Romance interracial romance"
352,Crooklyn (1994),Crooklyn,1994,Comedy Drama,,2,2.5,0109504,34152,Crooklyn Comedy Drama
353,"Crow, The (1994)","Crow, The",1994,Action Crime Fantasy Thriller,,64,3.6094,0109506,9495,"Crow, The Action Crime Fantasy Thriller"
354,Cobb (1994),Cobb,1994,Drama,,6,3.3333,0109450,29973,Cobb Drama
355,"Flintstones, The (1994)","Flintstones, The",1994,Children Comedy Fantasy,,42,2.3571,0109813,888,"Flintstones, The Children Comedy Fantasy"
356,Forrest Gump (1994),Forrest Gump,1994,Comedy Drama Romance War,shrimp|Vietnam|bubba gump shrimp|lieutenant dan|stupid is as stupid does|bittersweet|emotional|heartwarming|touching,329,4.1641,0109830,13,Forrest Gump Comedy Drama Romance War shrimp Vietnam bubba gump shrimp lieutenant dan stupid is as stupid does bittersweet emotional heartwarming touching
